,Author,Contain,Political Orientation,Quotes,Unnamed: 0,auto,rep,texicity
1908,John Gray,no,Left,"In Kleist’s essay humans are caught between the graceful automatism of the puppet and the conscious freedom of a god. The jerky, stuttering quality of their actions comes from their feeling that they must determine the course of their lives. Other animals live without having to choose their path through life. Whatever uncertainty they may feel sniffing their way through the world is not a permanent condition; once they reach a place of safety, they are at rest. In contrast, human life is spent anxiously deciding how to live.",587.0,0.0,1.0,kleist essay humans caught graceful automatism puppet conscious freedom god jerky stuttering quality actions comes feeling must determine course lives animals live without choose path life whatever uncertainty may feel sniffing way world permanent condition reach place safety rest contrast human life spent anxiously deciding live
1909,John Gray,no,Left,"In Leopardi’s view, the universal claims of Christianity were a licence for universal savagery. Because it is directed to all of humanity, the Christian religion is usually praised, even by its critics, as an advance on Judaism. Leopardi – like Freud a hundred years later – did not share this view. The crimes of medieval Christendom were worse than those of antiquity, he believed, precisely because they could be defended as applying universal principles: the villainy introduced into the world by Christianity was ‘entirely new and more terrible … more horrible and more barbarous than that of antiquity’. Modern rationalism renews the central error of Christianity – the claim to have revealed the good life for all of humankind. Leopardi described the secular creeds that emerged in modern times as expressions of ‘half-philosophy’, a type of thinking with many of the defects of religion. What Leopardi called ‘the barbarism of reason’ – the project of remaking the world on a more rational model – was the militant evangelism of Christianity in a more dangerous form. Events have confirmed Leopardi’s diagnosis. As Christianity has waned, the intolerance it bequeathed to the world has only grown more destructive. From imperialism through communism and incessant wars launched to promote democracy and human rights, the most barbarous forms of violence have been promoted as means to a higher civilization.",588.0,0.0,1.0,leopardi view universal claims christianity licence universal savagery directed humanity christian religion usually praised even critics advance judaism leopardi like freud hundred years later share view crimes medieval christendom worse antiquity believed precisely could defended applying universal principles villainy introduced world christianity entirely new terrible horrible barbarous antiquity modern rationalism renews central error christianity claim revealed good life humankind leopardi described secular creeds emerged modern times expressions half philosophy type thinking many defects religion leopardi called barbarism reason project remaking world rational model militant evangelism christianity dangerous form events confirmed leopardi diagnosis christianity waned intolerance bequeathed world grown destructive imperialism communism incessant wars launched promote democracy human rights barbarous forms violence promoted means higher civilization
1910,John Gray,no,Left,"For Leopardi evil is integral to the way the world works; but when he talks of evil he does not mean any kind of malign agency of the sort that Gnostics imagined. Evil is the suffering that is built into the scheme of things. ‘What hope is there when evil is ordinary?’ he asks. ‘I mean, in an order where evil is necessary?’ These rhetorical questions show why Leopardi had no interest in projects of revolution and reform. No type of human action – least of all the harlequinade of politics – could fundamentally alter a world in which evil was ordinary.",589.0,0.0,1.0,leopardi evil integral way world works talks evil mean kind malign agency sort gnostics imagined evil suffering built scheme things hope evil ordinary asks mean order evil necessary rhetorical questions show leopardi interest projects revolution reform type human action least harlequinade politics could fundamentally alter world evil ordinary
1911,John Gray,no,Left,"The modern world inherits the Christian view in which salvation is played out in history. In Christian myth human events follow a design known only to God; the history of humankind is an ongoing story of redemption. This is an idea that informs virtually all of western thought – not least when it is intensely hostile to religion. From Christianity onwards, human salvation would be understood (at least in the west) as involving movement through time. All modern philosophies in which history is seen as a process of human emancipation – whether through revolutionary change or incremental improvement – are garbled versions of this Christian narrative, itself a garbled version of the original message of Jesus.",590.0,0.0,1.0,modern world inherits christian view salvation played history christian myth human events follow design known god history humankind ongoing story redemption idea informs virtually western thought least intensely hostile religion christianity onwards human salvation would understood least west involving movement time modern philosophies history seen process human emancipation whether revolutionary change incremental improvement garbled versions christian narrative garbled version original message jesus
1912,John Gray,no,Left,"Rather than trying to escape violence, human beings more often become habituated to it. History abounds with long conflicts – the Thirty Years’ War in early seventeenth-century Europe, the Time of Troubles in Russia, twentieth-century guerrilla conflicts – in which continuous slaughter has been accepted as normal. Famously adaptable, the human animal quickly learns to live with violence and soon comes to find satisfaction in it.",591.0,0.0,1.0,rather trying escape violence human beings often become habituated history abounds long conflicts thirty years war early seventeenth century europe time troubles russia twentieth century guerrilla conflicts continuous slaughter accepted normal famously adaptable human animal quickly learns live violence soon comes find satisfaction
1913,John Gray,no,Left,"Humans kill one another – and in some cases themselves – for many reasons, but none is more human than the attempt to make sense of their lives. More than the loss of life, they fear loss of meaning.",592.0,0.0,1.0,humans kill one another cases many reasons none human attempt make sense lives loss life fear loss meaning
1914,John Gray,no,Left,"Today those who peer into the future want only relief from anxiety. Unable to face the prospect that the cycles of war will continue, they are desperate to find a pattern of improvement in history. It is only natural that believers in reason, lacking any deeper faith and too feeble to tolerate doubt, should turn to the sorcery of numbers. Happily there are some who are ready to assist them. Just as the Elizabethan magus transcribed tables shown to him by angels, the modern scientific scryer deciphers numerical auguries of angels hidden in ourselves.",593.0,0.0,1.0,today peer future want relief anxiety unable face prospect cycles war continue desperate find pattern improvement history natural believers reason lacking deeper faith feeble tolerate doubt turn sorcery numbers happily ready assist elizabethan magus transcribed tables shown angels modern scientific scryer deciphers numerical auguries angels hidden
1915,John Gray,no,Left,Near-ubiquitous technological monitoring is a consequence of the decline of cohesive societies that has occurred alongside the rising demand for individual freedom.,594.0,0.0,1.0,near ubiquitous technological monitoring consequence decline cohesive societies occurred alongside rising demand individual freedom
1916,John Gray,no,Left,"With new technologies of surveillance, economies of scale overcome problems of cost. Since all their electronic communications can be accessed, it is no longer necessary to segregate the inmates from one another. As there is no outside world, escape becomes unimaginable. Technological progress has brought into being a system of surveillance more far-reaching than any Bentham could have conceived. Enclosing the entire population in a virtual Panopticon might seem the ultimate invasion of freedom. But universal confinement need not be experienced as a privation. If they know nothing else, most are likely to accept it as normal. If the technology through which surveillance operates also provides continuous entertainment, they may soon find any other way of living intolerable.",595.0,0.0,1.0,new technologies surveillance economies scale overcome problems cost since electronic communications accessed longer necessary segregate inmates one another outside world escape becomes unimaginable technological progress brought system surveillance far reaching bentham could conceived enclosing entire population virtual panopticon might seem ultimate invasion freedom universal confinement need experienced privation know nothing else likely accept normal technology surveillance operates also provides continuous entertainment may soon find way living intolerable
1917,John Gray,no,Left,The belief that there is some hidden cabal directing the course of events is a type of anthropomorphism – a way of finding agency in the entropy of history.,596.0,0.0,1.0,belief hidden cabal directing course events type anthropomorphism way finding agency entropy history
1918,John Gray,no,Left,"Human beings act, certainly. But none of them knows why they act as they do. There is a scattering of facts, which can be known and reported. Beyond these facts are the stories that are told. Human beings may behave like puppets, but no one is pulling the strings.",597.0,0.0,1.0,human beings act certainly none knows act scattering facts known reported beyond facts stories told human beings may behave like puppets one pulling strings
1919,John Gray,no,Left,"Nothing carries so much authority today as science, but there is actually no such thing as ‘the scientific world-view’. Science is a method of inquiry, not a view of the world. Knowledge is growing at accelerating speed; but no advance in science will tell us whether materialism is true or false, or whether humans possess free will. The belief that the world is composed of matter is metaphysical speculation, not a testable theory. Science may succeed in explaining events in terms of causes and effects. In some accounts it may be able to formulate laws of nature. But what does it mean for something to cause something else and what is a law of nature? These are questions for philosophy or religion, not for science.",598.0,0.0,1.0,nothing carries much authority today science actually thing scientific world view science method inquiry view world knowledge growing accelerating speed advance science tell us whether materialism true false whether humans possess free belief world composed matter metaphysical speculation testable theory science may succeed explaining events terms causes effects accounts may able formulate laws nature mean something cause something else law nature questions philosophy religion science
1920,John Gray,no,Left,"How we come to have the world-views we do is an interesting question. No doubt reason plays a part, but human needs for meaning and purpose are usually more important. At times personal taste may be what decides the issue. There is nothing to say that, when all the work of reason is done, only one view of the world will remain. There may be many that fit everything that can be known. In that case you might as well choose the view of the world you find most interesting or beautiful. Adopting a world-view is more like selecting a painting to furnish a room than testing a scientific theory. The test is how it fits with your life.",599.0,0.0,1.0,come world views interesting question doubt reason plays part human needs meaning purpose usually important times personal taste may decides issue nothing say work reason done one view world remain may many fit everything known case might well choose view world find interesting beautiful adopting world view like selecting painting furnish room testing scientific theory test fits life
1921,John Gray,no,Left,"The idea that consciousness is a mystery is a prejudice inherited from monotheism. The early seventeenth-century French philosopher René Descartes believed that animals other than humans are insensate machines. Obviously, this was a restatement in rationalist terms of the Christian belief that only humans have souls. Even if mind and matter were categorically distinct, that would not mean humans alone have minds. It was reported that in order to test his theories, Descartes used to throw animals out of the window and observe their reactions. Looking at behaviour of this kind, one might reasonably conclude that humans are the senseless machines.",600.0,0.0,1.0,idea consciousness mystery prejudice inherited monotheism early seventeenth century french philosopher rene descartes believed animals humans insensate machines obviously restatement rationalist terms christian belief humans souls even mind matter categorically distinct would mean humans alone minds reported order test theories descartes used throw animals window observe reactions looking behaviour kind one might reasonably conclude humans senseless machines
1922,John Gray,no,Left,"No doubt markets transmit information in the way that Hayek claimed. But what reason is there to believe that – unlike any other social institution – they have a built-in capacity to correct their mistakes? History hardly supports the supposition. Moods of irrational exuberance and panic can, and often do, swamp the price-discovery functions of markets.",601.0,0.0,1.0,doubt markets transmit information way hayek claimed reason believe unlike social institution built capacity correct mistakes history hardly supports supposition moods irrational exuberance panic often swamp price discovery functions markets
1923,John Gray,no,Left,"Hayek’s blind spot with regard to politics was clear in the early 1980s when the first Thatcher government, in an attempt to reduce inflation and bring the public finances closer to a balanced budget, was raising interest rates and cutting public spending. As he had done during the 1930s, Hayek attacked these policies as not being severe enough. It would be better, he told me in a conversation we had around this time, if Thatcher imposed a more drastic contraction on the economy so that the wage-setting power of the trade unions could be broken. He appeared unfazed by unemployment, which was already higher (more than three million people) than at any time since the 1930s, and would rise much further if his recommendations were accepted.",602.0,0.0,1.0,hayek blind spot regard politics clear early s first thatcher government attempt reduce inflation bring public finances closer balanced budget raising interest rates cutting public spending done s hayek attacked policies severe enough would better told conversation around time thatcher imposed drastic contraction economy wage setting power trade unions could broken appeared unfazed unemployment already higher three million people time since s would rise much recommendations accepted
1924,John Gray,no,Left,"Hayek may still have lessons to teach us. The policies he recommended during the Great Depression may have been badly flawed but his insight that prosperity cannot be restored by unending expansion of debt may have some value at a time when the limits of “Keynesian” quantitative easing are becoming clear. It is in any case far from obvious that Keynes would have supported a continuation of QE once a disastrous collapse had been averted. “Keynesianism” is a confection of Keynes’s more mechanical disciples, not an indication of how this mercurially brilliant mind would have responded to our present dilemmas. Again, Hayek’s claim that nothing can be done to mitigate the impact of free markets on social cohesion was dangerously misguided. But he was right to point out that capitalism cannot be remodelled to fit some conception of an ideally fair distribution of resources. Whether any kind of social democracy can be reconciled with the anarchic energies of global markets is an open question.",603.0,0.0,1.0,hayek may still lessons teach us policies recommended great depression may badly flawed insight prosperity cannot restored unending expansion debt may value time limits keynesian quantitative easing becoming clear case far obvious keynes would supported continuation qe disastrous collapse averted keynesianism confection keynes mechanical disciples indication mercurially brilliant mind would responded present dilemmas hayek claim nothing done mitigate impact free markets social cohesion dangerously misguided right point capitalism cannot remodelled fit conception ideally fair distribution resources whether kind social democracy reconciled anarchic energies global markets open question
1925,John Gray,no,Left,"Hayek watched the interwar collapse with horror, as Keynes did, and shared many of Keynes’s liberal values. What he failed to understand is that these values cannot be renewed by applying any formula or doctrine, or by trying to construct an ideal liberal regime in which freedom is insulated from the contingencies of politics.",604.0,0.0,1.0,hayek watched interwar collapse horror keynes shared many keynes liberal values failed understand values cannot renewed applying formula doctrine trying construct ideal liberal regime freedom insulated contingencies politics
1926,Van Jones,no,Left,The end of the occupation. The right of return of the Palestinian people. These are critical dividing lines in human rights. We have to be here. No American would put up with an Israeli-style occupation of their hometown for 53 days let alone 54 years. US tax dollars are funding violence against people of color inside the US borders and outside the US borders.,661.0,0.0,1.0,end occupation right return palestinian people critical dividing lines human rights american would put israeli style occupation hometown  days let alone  years us tax dollars funding violence people color inside us borders outside us borders
1927,Van Jones,no,Left,"If the road to social transformation can be paved only by saints who never make mistakes, the road will never be built. The upside is that we don’t have to be perfect to save our communities and restore the Earth. We just have to try hard and be as honest as we can be about the processes we are going through. So I share the mistakes and failures, as well as the successes, because that is the truth of my journey – and of anyone’s journey.",662.0,0.0,1.0,road social transformation paved saints never make mistakes road never built upside perfect save communities restore earth try hard honest processes going share mistakes failures well successes truth journey anyone journey
1928,Van Jones,no,Left,"Our point of view is, lets not be so elitist that we can't honor good, hard, dignified, ennobling work: people working with their hands, building things, putting up solar panels, weatherizing homes, working on organic agriculture, building wind farms. We don't have robots in society, so somebody has to do that work. Lets make sure that the people who can use that work get a chance to do it. I see that as a first step toward bigger and better things.",663.0,0.0,1.0,point view lets elitist honor good hard dignified ennobling work people working hands building things putting solar panels weatherizing homes working organic agriculture building wind farms robots society somebody work lets make sure people use work get chance see first step toward bigger better things
1929,Van Jones,no,Left,The green economy should not just be about reclaiming throw-away stuff. It should be about reclaiming thrown-away communities. It should not just be about recycling things to give them a second life. We should also be gathering up people and giving them a second chance.,664.0,0.0,1.0,green economy reclaiming throw away stuff reclaiming thrown away communities recycling things give second life also gathering people giving second chance
1930,Van Jones,no,Left,"We need a much deeper understanding of exactly what it is our industrial society, in its present creation, is jeopardizing. We need a more profound perception of what is at stake.",665.0,0.0,1.0,need much deeper understanding exactly industrial society present creation jeopardizing need profound perception stake
1931,Van Jones,no,Left,The human family has invaluable friends and irreplaceable allies in the plant and animal worlds. We cannot continue to tug at the web of life without tearing a hole in the very fabric of our earthly existence — and eventually falling through that hole ourselves.,666.0,0.0,1.0,human family invaluable friends irreplaceable allies plant animal worlds cannot continue tug web life without tearing hole fabric earthly existence eventually falling hole
1932,Van Jones,no,Left,The time has come to move beyond eco-elitism to eco-populism.,667.0,0.0,1.0,time come move beyond eco elitism eco populism
1933,Van Jones,no,Left,"To change our laws and culture, the green movement must attract and include the majority of all people, not just the majority of affluent people.",668.0,0.0,1.0,change laws culture green movement must attract include majority people majority affluent people
1934,Van Jones,no,Left,"A green economy begins to replace some of the clunking and chugging of ugly machines with the wise effort of beautiful, skilled people. That means more jobs.",669.0,0.0,1.0,green economy begins replace clunking chugging ugly machines wise effort beautiful skilled people means jobs
1935,Alexander Cockburn,no,Left,"The First Law of Journalism: to confirm existing prejudice, rather than contradict it.",670.0,0.0,1.0,first law journalism confirm existing prejudice rather contradict
1936,Alexander Cockburn,no,Left,"We all have to go one day, but pray God let it not be over Afghanistan. An unspeakable country filled with unspeakable people, sheepshaggers and smugglers, who have furnished in their leisure hours some of the worst arts and crafts ever to penetrate the occidental world. I yield to none in my sympathy to those prostrate beneath the Russian jackboot, but if ever a country deserved rape it’s Afghanistan. Nothing but mountains filled with barbarous ethnics with views as medieval as their muskets, and unspeakably cruel too.",671.0,0.0,1.0,go one day pray god let afghanistan unspeakable country filled unspeakable people sheepshaggers smugglers furnished leisure hours worst arts crafts ever penetrate occidental world yield none sympathy prostrate beneath russian jackboot ever country deserved rape afghanistan nothing mountains filled barbarous ethnics views medieval muskets unspeakably cruel
1937,Alexander Cockburn,no,Left,"A ""just war"" is hospitable to every self-deception on the part of those waging it, none more than the certainty of virtue, under whose shelter every abomination can be committed with a clear conscience.",673.0,0.0,1.0,war hospitable every self deception part waging none certainty virtue whose shelter every abomination committed clear conscience
1938,Alexander Cockburn,no,Left,No one believes for a moment the embargo will prompt the Iraqi people to rise against Saddam Hussein.,674.0,0.0,1.0,one believes moment embargo prompt iraqi people rise saddam hussein
1939,Alexander Cockburn,no,Left,There is still zero empirical evidence that anthropogenic production of CO2 is making any measurable contribution to the world’s present warming trend.,675.0,0.0,1.0,still zero empirical evidence anthropogenic production co making measurable contribution world present warming trend
1940,Alexander Cockburn,no,Left,No chord in populism reverberates more strongly than the notion that the robust common sense of an unstained outsider is the best medicine for an ailing polity. Caligula doubtless got big cheers from the plebs when he installed his horse as proconsul.,676.0,0.0,1.0,chord populism reverberates strongly notion robust common sense unstained outsider best medicine ailing polity caligula doubtless got big cheers plebs installed horse proconsul
1941,Terry Eagleton,no,Left,"Literature transforms and intensifies ordinary language, deviates systematically from everyday speech. If you approach me at a bus stop and murmur ""Thou still unravished bride of quietness,"" then I am instantly aware that I am in the presence of the literary.",679.0,0.0,1.0,literature transforms intensifies ordinary language deviates systematically everyday speech approach bus stop murmur thou still unravished bride quietness instantly aware presence literary
1942,Terry Eagleton,no,Left,"If the masses are not thrown a few novels, they may react by throwing up a few barricades.",680.0,0.0,1.0,masses thrown novels may react throwing barricades
1943,Terry Eagleton,no,Left,All consciousness is consciousness of something: in thinking I am aware that my thought is 'pointing towards' some object.,681.0,0.0,1.0,consciousness consciousness something thinking aware thought pointing towards object
1944,Terry Eagleton,no,Left,"The present is only understandable through the past, with which it forms a living continuity; and the past is always grasped from our own partial viewpoint within the present.",682.0,0.0,1.0,present understandable past forms living continuity past always grasped partial viewpoint within present
1945,Terry Eagleton,no,Left,"Literary texts do not exist on bookshelves: they are processes of signification materialized only in the practice of reading. For literature to happen, the reader is quite as vital as the author.",683.0,0.0,1.0,literary texts exist bookshelves processes signification materialized practice reading literature happen reader quite vital author
1946,Terry Eagleton,no,Left,"Reading is not a straightforward linear movement, a merely cumulative affair: our initial speculations generate a frame of reference within which to interpret what comes next, but what comes next may retrospectively transform our original understanding, highlighting some features of it and backgrounding others.",684.0,0.0,1.0,reading straightforward linear movement merely cumulative affair initial speculations generate frame reference within interpret comes next comes next may retrospectively transform original understanding highlighting features backgrounding others
1947,Terry Eagleton,no,Left,"What was needed was a literary theory which, while preserving the formalist bent of New Criticism, its dogged attention to literature as aesthetic object rather than social practice, would make something a good deal more systematic and 'scientific' out of all this. The answer arrived in 1957, in the shape of the Canadian Northrop Fryes mighty 'totalization' of all literary genres, Anatomy of Criticism.",685.0,0.0,1.0,needed literary theory preserving formalist bent new criticism dogged attention literature aesthetic object rather social practice would make something good deal systematic scientific answer arrived  shape canadian northrop fryes mighty totalization literary genres anatomy criticism
1948,Terry Eagleton,no,Left,Reading a text is more like tracing this process of constant flickering than it is like counting the beads on a necklace.,686.0,0.0,1.0,reading text like tracing process constant flickering like counting beads necklace
1949,Terry Eagleton,no,Left,"Writing seems to rob me of my being: it is a second hand mode of communication, a pallid, mechanical transcript of speech, and so always at one remove from my consciousness.",687.0,0.0,1.0,writing seems rob second hand mode communication pallid mechanical transcript speech always one remove consciousness
1950,Terry Eagleton,no,Left,It is difficult to think of an origin without wanting to go back beyond it.,688.0,0.0,1.0,difficult think origin without wanting go back beyond
1951,Terry Eagleton,no,Left,"It is language which speaks in literature, in all its swarming 'polysemic' plurality, not the author himself.",689.0,0.0,1.0,language speaks literature swarming polysemic plurality author
1952,Terry Eagleton,no,Left,"If we were not called upon to work in order to survive, we might simply lie around all day doing nothing.",690.0,0.0,1.0,called upon work order survive might simply lie around day nothing
1953,Terry Eagleton,no,Left,Schizophrenic language has in this sense an interesting resemblance to poetry.,691.0,0.0,1.0,schizophrenic language sense interesting resemblance poetry
1954,Terry Eagleton,no,Left,"All desire springs from a lack, which it strives continually to fill.",692.0,0.0,1.0,desire springs lack strives continually fill
1955,Terry Eagleton,no,Left,"Language always pre-exists us: it is always already 'in place', waiting to assign us our places within it.",693.0,0.0,1.0,language always pre exists us always already place waiting assign us places within
1956,Terry Eagleton,no,Left,"We live in a society which on the one hand pressurizes us into the pursuit of instant gratification, and the other hand imposes on whole sectors of the population and endless deferment of fulfillment.",694.0,0.0,1.0,live society one hand pressurizes us pursuit instant gratification hand imposes whole sectors population endless deferment fulfillment
1957,Terry Eagleton,no,Left,Any attempt to define literary theory in terms of a distinctive method is doomed to failure.,695.0,0.0,1.0,attempt define literary theory terms distinctive method doomed failure
1958,Terry Eagleton,no,Left,"Understanding is always in some sense retrospective, which is what Hegel meant by remarking that the owl of Minerva flies only at night.",697.0,0.0,1.0,understanding always sense retrospective hegel meant remarking owl minerva flies night
1959,Terry Eagleton,no,Left,"If history moves forward, knowledge of it travels backwards, so that in writing of our own recent past we are continually meeting ourselves coming the other way.",698.0,0.0,1.0,history moves forward knowledge travels backwards writing recent past continually meeting coming way
1960,Terry Eagleton,no,Left,Chaucer was a class traitorShakespeare hated the mobDonne sold out a bit laterSidney was a nob.,699.0,0.0,1.0,chaucer class traitorshakespeare hated mobdonne sold bit latersidney nob
1961,Terry Eagleton,no,Left,"All propaganda or popularization involves a putting of the complex into the simple, but such a move is instantly deconstructive. For if the complex can be put into the simple, then it cannot be as complex as it seemed in the first place; and if the simple can be an adequate medium of such complexity, then it cannot after all be as simple as all that.",700.0,0.0,1.0,propaganda popularization involves putting complex simple move instantly deconstructive complex put simple cannot complex seemed first place simple adequate medium complexity cannot simple
1962,Terry Eagleton,no,Left,"Readers are less and less seen as mere non-writers, the subhuman “other” or flawed derivative of the author; the lack of a pen is no longer a shameful mark of secondary status but a positively enabling space, just as within every writer can be seen to lurk, as a repressed but contaminating antithesis, a reader.",701.0,0.0,1.0,readers less less seen mere non writers subhuman flawed derivative author lack pen longer shameful mark secondary status positively enabling space within every writer seen lurk repressed contaminating antithesis reader
1963,Terry Eagleton,no,Left,Ideology is present to such an extent in all the agents' activities that it becomes indistinguishable from their lived experience.,704.0,0.0,1.0,ideology present extent agents activities becomes indistinguishable lived experience
1964,Terry Eagleton,no,Left,Ideology ... is therefore necessarily false; its social function is not to give agents a true knowledge of the social structure but simply to insert them as it were into their practical activities.,705.0,0.0,1.0,ideology therefore necessarily false social function give agents true knowledge social structure simply insert practical activities
1965,Terry Eagleton,no,Left,At the level of experience the social whole remains opaque to the agents.,706.0,0.0,1.0,level experience social whole remains opaque agents
1966,Terry Eagleton,no,Left,As opposed to science ideology has the precise function of hiding the real contradictions and of reconstituting on an imaginary level a relatively coherent discourse which serves as the horizon of agents' experience.,707.0,0.0,1.0,opposed science ideology precise function hiding real contradictions reconstituting imaginary level relatively coherent discourse serves horizon agents experience
1967,Terry Eagleton,no,Left,"What persuades men and women to mistake each other from time to time for gods or vermin is ideology. One can understand well enough how human beings may struggle and murder for good material reasons—reasons connected, for instance, with their physical survival. It is much harder to grasp how they may come to do so in the name of something as apparently abstract as ideas. Yet ideas are what men and women live by, and will occasionally die for.",708.0,0.0,1.0,persuades men women mistake time time gods vermin ideology one understand well enough human beings may struggle murder good material reasons reasons connected instance physical survival much harder grasp may come name something apparently abstract ideas yet ideas men women live occasionally die
1968,Terry Eagleton,no,Left,"It is important to see that, in the critique of ideology, only those interventions will work which make sense to the mystified subject itself.",709.0,0.0,1.0,important see critique ideology interventions work make sense mystified subject
1969,Terry Eagleton,no,Left,"I do not know whether to be delighted or outraged by the fact that Literary Theory: An Introduction was the subject of a study by a well known U.S. business school, which was intrigued to discover how an academic text could become a best-seller.",710.0,0.0,1.0,know whether delighted outraged fact literary theory introduction subject study well known u business school intrigued discover academic text could become best seller
1970,Terry Eagleton,no,Left,"""What perished in the Soviet Union was Marxist only in the sense that the Inquisition was Christian""",711.0,0.0,1.0,perished soviet union marxist sense inquisition christian
1971,Terry Eagleton,no,Left,"""Cultural theory as we have it promises to grapple with some fundamental problems, but on the whole fails to deliver.  It has been shamefaced about morality and metaphysics, embarrassed about love, biology, religion and revolution, largely silent about evil, reticent about death and suffering, dogmatic about essences, universals and foundations, and superficial about truth, objectivity and  disinterestedness. This, on any estimate, is rather a large slice of human existence to fall down on. It is also, as we have suggested before, rather an awkward moment in history to find oneself with little or nothing to say about such fundamental questions.""",712.0,0.0,1.0,cultural theory promises grapple fundamental problems whole fails deliver shamefaced morality metaphysics embarrassed love biology religion revolution largely silent evil reticent death suffering dogmatic essences universals foundations superficial truth objectivity disinterestedness estimate rather large slice human existence fall also suggested rather awkward moment history find oneself little nothing say fundamental questions
1972,Terry Eagleton,no,Left,"""In some traditionalist universities not long ago, you could not research on authors who were still alive. This was a great incentive to slip a knife between their ribs one foggy evening, or a remarkable test of patience if your chosen novelist was in rude health and only 34"".",713.0,0.0,1.0,traditionalist universities long ago could research authors still alive great incentive slip knife ribs one foggy evening remarkable test patience chosen novelist rude health 
1973,Terry Eagleton,no,Left,"We face a probable future of nuclear-armed states warring over a scarcity of resources; and that scarcity is largely the consequence of capitalism itself. For the first time in history, our prevailing form of life has the power not simply to breed racism and spread cultural cretinism, drive us into war or herd us into labour camps, but to wipe us from the planet. Capitalism will behave antisocially if it is profitable for it to do so, and that can now mean human devastation on an unimaginable scale. What used to be apocalyptic fantasy is today no more than sober realism. The traditional leftist slogan ‘‘Socialism or barbarism’’ was never more grimly apposite.",717.0,0.0,1.0,face probable future nuclear armed states warring scarcity resources scarcity largely consequence capitalism first time history prevailing form life power simply breed racism spread cultural cretinism drive us war herd us labour camps wipe us planet capitalism behave antisocially profitable mean human devastation unimaginable scale used apocalyptic fantasy today sober realism traditional leftist slogan socialism barbarism never grimly apposite
1974,Terry Eagleton,no,Left,History works itself out by an inevitable internal logic.,719.0,0.0,1.0,history works inevitable internal logic
1975,Terry Eagleton,no,Left,"The truth is that the past exists no more than the future, even though it feels as though it does.",721.0,0.0,1.0,truth past exists future even though feels though
1976,Terry Eagleton,no,Left,There seems to be something in humanity which will not bow meekly to the insolence of power.,722.0,0.0,1.0,seems something humanity bow meekly insolence power
1977,Terry Eagleton,no,Left,The most compelling confirmation of Marx's theory of history is late capitalist society. There is a sense in which this case is becoming truer as time passes.,723.0,0.0,1.0,compelling confirmation marx theory history late capitalist society sense case becoming truer time passes
1978,Terry Eagleton,no,Left,Ivory towers are as rare as bowling alleys in tribal cultures.,724.0,0.0,1.0,ivory towers rare bowling alleys tribal cultures
1979,Terry Eagleton,no,Left,"When it comes to who exactly should be exploited, the system is admirably egalitarian.",725.0,0.0,1.0,comes exactly exploited system admirably egalitarian
1980,Terry Eagleton,no,Left,"Capitalism cannot survive without a working class, while the working class can flourish a lot more freely without capitalism.",726.0,0.0,1.0,capitalism cannot survive without working class working class flourish lot freely without capitalism
1981,Terry Eagleton,no,Left,"Socialism is the completion of democracy, not the negation of it.",728.0,0.0,1.0,socialism completion democracy negation
1982,Terry Eagleton,no,Left,Capitalism is the sorcerer's apprentice: it has summoned up powers which have spun wildly out of control and now threaten to destroy us. The task of socialism is not to spur on those powers but to bring them under rational human control.,729.0,0.0,1.0,capitalism sorcerer apprentice summoned powers spun wildly control threaten destroy us task socialism spur powers bring rational human control
1983,David Harvey,no,Left,"The dominant notion of rationality is a capitalist notion of rationality, that is, whatever is profitable, whatever can be organised in terms of social control of labour-power and control of natural resources.",730.0,0.0,1.0,dominant notion rationality capitalist notion rationality whatever profitable whatever organised terms social control labour power control natural resources
1984,David Harvey,no,Left,The net worth of the 358 richest people in the world was then found to be 'equal to the combined income of the poorest 45 per cent of the worlds population - 2.3 billion people.',731.0,0.0,1.0,net worth  richest people world found equal combined income poorest  per cent worlds population   billion people
1985,David Harvey,no,Left,"Massive concentration of financial power, accompanied by the machinations of finance capital, can as easily de-stabilize as stabilize capitalism.",733.0,0.0,1.0,massive concentration financial power accompanied machinations finance capital easily de stabilize stabilize capitalism
1986,David Harvey,no,Left,The invocation of social necessity should alert us. It contains the seeds for Marx's critique of political economy as well as for his dissection of capitalism.,734.0,0.0,1.0,invocation social necessity alert us contains seeds marx critique political economy well dissection capitalism
1987,David Harvey,no,Left,"Marx set out to resolve the contradictions and to correct the errors in classical political economy. In this he thought he had succeeded very well. Judging by the sound and the fury of the controversy surrounding his interpretations, he either succeeded too well or deluded himself to the success of his enterprise.",735.0,0.0,1.0,marx set resolve contradictions correct errors classical political economy thought succeeded well judging sound fury controversy surrounding interpretations either succeeded well deluded success enterprise
1988,David Harvey,no,Left,Skills that are monopolizable are anathema to capital.,736.0,0.0,1.0,skills monopolizable anathema capital
1989,David Harvey,no,Left,The equilibrium between supply and demand is achieved only through a reaction against the upsetting of the equilibrium.,737.0,0.0,1.0,equilibrium supply demand achieved reaction upsetting equilibrium
1990,David Harvey,no,Left,Money must exist before it can be turned into capital.,738.0,0.0,1.0,money must exist turned capital
1991,David Harvey,no,Left,"Technological change can become 'fetishized' as a 'thing in itself', as an exogenous guiding force in the history of capitalism.",739.0,0.0,1.0,technological change become fetishized thing exogenous guiding force history capitalism
1992,David Harvey,no,Left,"Individual capitalists, in short, behave in such a way as to threaten the conditions that permit the reproduction of the capitalist class.",740.0,0.0,1.0,individual capitalists short behave way threaten conditions permit reproduction capitalist class
