,Author,Quotes,Contain,Political Orientation
271,George Soros,"Most of the poverty and misery in the world is due to bad government, lack of democracy, weak states, internal strife, and so on. We do need to intervene, to improve political and economic conditions inside countries that have bad governments, where people are suffering. One way of doing this, without violating sovereignty, is through constructive actions — reinforcements and incentives for countries that are moving in the right direction, toward an open society, a market economy, et cetera. That is what I'm advocating. I'm advocating preventive action of a constructive nature. And I would use military force only as the very last resort, when nothing else works.",no,Progressive
272,George Soros,"This is the most important election of my lifetime. I have never been heavily involved in partisan politics but these are not normal times. President Bush is endangering our safety, hurting our vital interests and undermining American values. That is why I am publishing this message. I have been demonized by the Bush campaign but I hope you will give me a hearing.",no,Progressive
273,George Soros,"We face a vicious circle of escalating violence. President Bush ran on the platform of a ""humble"" foreign policy in 2000. If we re-elect him now, we endorse the Bush doctrine of preemptive action and the invasion of Iraq, and we will have to live with the consequences.",no,Progressive
274,George Soros,"I grew up in Hungary, lived through fascism and the Holocaust, and then had a foretaste of communism. I learned at an early age how important it is what kind of government prevails. I chose America as my home because I value freedom and democracy, civil liberties and an open society. When I had made more money than I needed for myself and my family, I set up a foundation to promote the values and principles of a free and open society.",no,Progressive
276,George Soros,We are losing the values that have made America great. The destruction of the twin towers of the World Trade Center was such a horrendous event that it required a strong response. But the President committed a fundamental error in thinking: the fact that the terrorists are manifestly evil does not make whatever counter-actions we take automatically good. What we do to combat terrorism may also be wrong. Recognizing that we may be wrong is the foundation of an open society.,no,Progressive
277,George Soros,President Bush inadvertently played right into the hands of bin Laden. The invasion of Afghanistan was justified: that was where bin Laden lived and al Qaeda had its training camps. The invasion of Iraq was not similarly justified. It was President Bush's unintended gift to bin Laden.,no,Progressive
278,George Soros,"War and occupation create innocent victims. We count the body bags of American soldiers; there have been more than 1000 in Iraq. The rest of the world also looks at the Iraqis who get killed daily. There have been 15 times more. Some were trying to kill our soldiers; far too many were totally innocent, including many women and children. Every innocent death helps the terrorists' cause by stirring anger against America and bringing them potential recruits.",no,Progressive
279,George Soros,I have been crisscrossing the country for the last three weeks arguing against the reelection of President Bush. I feel strongly that he has led us in the wrong direction. The invasion of Iraq was a colossal blunder and only by rejecting the President at the polls can we hope to escape from the quagmire in which we find ourselves.,no,Progressive
280,George Soros,"The nation is deeply divided and the two camps seem to be talking past each other. John Kerry won all three debates but President Bush invokes his faith and that inspires his followers. In the end, it boils down to a philosophical difference over how to deal with an often confusing and threatening reality.",no,Progressive
281,George Soros,"An open society such as ours is based on the recognition that our understanding of reality is inherently imperfect. Nobody is in possession of the ultimate truth. As the philosopher Karl Popper has shown, the ultimate truth is not attainable even in science. All theories are subject to testing and the process of replacing old theories with better ones never ends.",no,Progressive
282,George Soros,"Faith plays an important role in an open society. Exactly because our understanding is imperfect, we cannot base our decisions on knowledge alone. We need to rely on beliefs, religious or otherwise, to help us make decisions. But we must remain open to the possibility that we may be wrong so that we can correct our mistakes. Otherwise, we are bound to be wrong.",no,Progressive
283,George Soros,"President Bush has shown that he is incapable of recognizing his mistakes. He insists on making reality conform to his beliefs even at the cost of deceiving himself and deliberately deceiving the public. There is something appealing in the strength of his faith, especially in our troubled time. But the cost is too high. By putting our faith in a President who cannot admit his mistakes we commit ourselves to the wrong policies.",no,Progressive
284,George Soros,"We are the most powerful nation on earth. No external power, no terrorist organization, can defeat us. But we can defeat ourselves by getting caught in a quagmire.",no,Progressive
285,George Soros,If we reelect President Bush we are endorsing his policies and we shall have to live with the consequences. We are facing a vicious circle of escalating violence with no end in sight. If we reject him at the polls we shall have a better chance to regain the respect and support of the world and break the vicious circle. Our future depends on it.,no,Progressive
286,George Soros,"I have devoted half my fortune and most of my energies in the last 15 years to promoting the values of democracy and open society all over the world, especially in the former Soviet Empire. After 9/11 I came to feel that those principles need to be defended at home.",no,Progressive
287,George Soros,The invasion of Afghanistan was justified: that was where Osama bin Laden lived and al Qaeda had its training camps. The invasion of Iraq was not similarly justified.,no,Progressive
288,George Soros,"The war in Iraq was misconceived from start to finish — if it has a finish. It is a war of choice, not of necessity, as President Bush claims. It goes without saying that Saddam was a tyrant, and it is good to be rid of him. But in invading Iraq as we did, without a second UN resolution, we violated international law. By mistreating and even torturing prisoners, we violated the Geneva conventions. President Bush has boasted that we do not need a permission slip from the international community, but our disregard for international law has endangered our security, particularly the security of our troops.",no,Progressive
289,George Soros,"The war on terror is an abstraction. But the terrorists are real people and they are not all alike. Most of the people attacking our soldiers in Iraq originally had nothing to do with al Qaeda. They have been generated by the policies of the Bush administration. We have been spared a terrorist attack at home but it is quite a stretch to attribute that to the invasion of Iraq. The insurrection in Iraq, however, is a somber reality and it doesn't make us safer at home. Our security, far from improving as President Bush claims, is deteriorating.",no,Progressive
291,George Soros,"Before the invasion of Iraq, we could project overwhelming power in any part of the world. We cannot do so any more because we are bogged down in Iraq. Iran and North Korea are moving ahead with their nuclear programs at full speed and our hand in dealing with them has been greatly weakened.",no,Progressive
292,George Soros,The war on terror as defined by President Bush is a one-dimensional presentation of reality. We cannot fight terrorism by military means alone. We can use military force only when we have a known target; but it is the habit of terrorists to keep their whereabouts hidden. To track them down we need the support of the populations amongst whom they hide. Offense is not necessarily the best defense if it offends those whose allegiance we need.,no,Progressive
293,George Soros,"George W. Bush revels in being a war president. His campaign is shamelessly exploiting the fears generated by 9/11. Vice President Cheney is conjuring mushroom clouds into our cities. But fear is a bad counselor; we must resist it wherever it comes from. President Roosevelt had the right idea when he said, ""We have nothing to fear but Fear itself.""",no,Progressive
294,George Soros,"An open society is always in danger. It must constantly reaffirm its principles in order to survive. We are being sorely tested, first by 9/11 and then by President Bush's response. To pass the test we must face reality instead of finding solace in false certainties. This election transcends party loyalties. Our future as an open society depends on resisting the Siren's song.",no,Progressive
295,George Soros,"The main obstacle to a stable and just world order is the United States. This is a harsh — indeed, for me, painful — thing to say, but unfortunately I am convinced it is true. The United States continues to set the agenda for the world in spite of its loss of influence since 9/11, and the Bush administration is setting the wrong agenda . The Bush agenda is nationalistic: it emphasizes the use of force and ignores global problems whose solution requires international cooperation. The rest of the world dances to the tune the United States is playing, and if that continues too long we are in danger of destroying our civilization. Changing the attitude and policies of the United States remains my top priority.",no,Progressive
296,George Soros,"We must recognize that as the dominant power in the world we have a special responsibility. In addition to protecting our national interests, we must take the leadership in protecting the common interests of humanity. I go into some detail as to what that entails.   Mankind’s power over nature has increased cumulatively while its ability to govern itself has not kept pace. There is no other country that can take the place of the United States in the foreseeable future. If the United States fails to provide the right kind of leadership our civilization may destroy itself. That is the unpleasant reality that confronts us.",no,Progressive
297,George Soros,"I am not a Zionist, nor am I am a practicing Jew, but I have a great deal of sympathy for my fellow Jews and a deep concern for the survival of Israel.",no,Progressive
298,George Soros,"The Bush administration is once again in the process of committing a major policy blunder in the Middle East ... Hamas won the elections in an upset victory. Then came the blunder I am talking about. Israel, with the strong backing of the United States, refused to recognize the democratically elected Hamas government.",no,Progressive
299,George Soros,"The Palestine problem does not have a purely military solution. Military superiority is necessary for Israel's national security, but it is not sufficient. The solution has to be political, as President Clinton recognized.",no,Progressive
300,George Soros,"The pro-Israel lobby has been remarkably successful in suppressing criticism. Politicians challenge it at their peril because of the lobby's ability to influence political contributions. ... Following his criticism of repressive Israeli policy on the West Bank, former president Jimmy Carter has suffered the loss of some of the financial backers of his center.",no,Progressive
301,George Soros,"One of the myths propagated by the enemies of Israel is that there is an all-powerful Zionist conspiracy. That is a false accusation. Nevertheless, that AIPAC has been so successful in suppressing criticism has lent some credence to such false beliefs. Demolishing the wall of silence that has protected AIPAC would help lay them to rest. A debate within the Jewish community, instead of fomenting anti-Semitism, would only help diminish it.  Anticipating attacks, I should like to emphasize that I do not subscribe to the myths propagated by enemies of Israel and I am not blaming Jews for anti-Semitism. Anti-Semitism predates the birth of Israel. Neither Israel's policies nor the critics of those policies should be held responsible for anti-Semitism. At the same time, I do believe that attitudes toward Israel are influenced by Israel's policies, and attitudes toward the Jewish community are influenced by the pro-Israel lobby's success in suppressing divergent views.",no,Progressive
302,George Soros,"‘The EU needs to transform itself into an association that countries like Britain would want to join, in order to strengthen the political case,’ Mr Soros said he was convinced it was the ideal time for the EU to reform itself and prepare the ground for the UK staying inside the bloc.",no,Progressive
303,Donna Brazile,"“Gary, how did they do this without me knowing?” I asked. “I don’t know how Debbie relates to the officers,” Gary said. He described the party as fully under the control of Hillary’s campaign, which seemed to confirm the suspicions of the Bernie camp. The campaign had the DNC on life support, giving it money every month to meet its basic expenses, while the campaign was using the party as a fund-raising clearinghouse. Under FEC law, an individual can contribute a maximum of $2,700 directly to a presidential campaign. But the limits are much higher for contributions to state parties and a party’s national committee.",no,Progressive
304,Donna Brazile,"Republicans bring out Colin Powell and J.C. Watts because they have no program, no policy. The play that game because they have no other game. They have no love and no joy. They'd rather take pictures with black children than feed them.",no,Progressive
305,Donna Brazile,"There are people who just don't believe in the existence of a god. I don't know why because clearly, there is strong evidence that there's a god. But I believe that you serve all the people, not just those who profess to have faith but those with little or no faith. That's how you convert them.",no,Progressive
306,James Carville,"Stay focused. Talk about things that’ll matter to the people, you know? It’s the economy, stupid.",no,Progressive
307,James Carville,"Let me buy a [security] pass … so that they can scan me and and search me and measure my penis, then let me get on the plane.",no,Progressive
308,James Carville,"John McCain, if you liked the last eight, you are going to love the next four.",no,Progressive
309,James Carville,"You can call the dogs in, wet the fire, and leave the house. The hunt's over.",no,Progressive
310,James Carville,"[On Hillary Clinton and Barack Obama] If she gave him one of her cojones, they'd both have two.",no,Progressive
311,James Carville,"Mr. Richardson’s endorsement came right around the anniversary of the day when Judas sold out for 30 pieces of silver, so I think the timing is appropriate, if ironic.",no,Progressive
312,James Carville,"Whenever I hear a campaign talk about a need to energize the base, that's a campaign that's going down the toilet. It's a pretty good indication that they're not eating up any territory, they can't get anybody in the center to support them, they're getting shelled back into their own bunker.",no,Progressive
313,James Carville,[Hollywood] hates America.,no,Progressive
314,James Carville,Who cares? Sometimes you need rebirth. (On the destruction of America),no,Progressive
315,James Carville,Washington is a dirty diaper. It's time for a change.,no,Progressive
316,James Carville,"Hurricane [Katrina] hit the Gulf Coast and destroyed much of the Gulf Coast — that was an act of God … Now what happened to New Orleans, that was a complete failure of the federal government. Complete negligence by the feds.",no,Progressive
317,James Carville,I didn’t just experiment with marijuana — if you know what I mean.,no,Progressive
318,James Carville,"Yeah, I graduated with a 4.0… blood alcohol level.",no,Progressive
319,James Carville,"Back in 2000 a Republican friend warned me that if I voted for Al Gore and he won, the stock market would tank, we'd lose millions of jobs, and our military would be totally overstretched. You know what? I did vote for Al Gore, he did win, and I'll be damned if all those things didn't come true!",no,Progressive
320,James Carville,Republicans want smaller government for the same reason crooks want fewer cops: it's easier to get away with murder.,no,Progressive
321,James Carville,"Between Paoli and Penn Hills, Pennsylvania is Alabama without the blacks. They didn't film The Deer Hunter there for nothing -- the state has the second-highest concentration of NRA members, behind Texas.",no,Progressive
322,James Carville,"Look, if George W. Bush and his Republican cronies walked on water, I'd be the guy out there yelling that they couldn't swim. But don't take it from me: we've now heard it from the military commanders and our intelligence community: George Bush's actions in Iraq have not made us safer. They've done the opposite.",no,Progressive
323,James Carville,"What I'm suggesting is, stand for yourself, be for something and the hell with it. Because the hand-wringers and the editorialists and the sigh-and-pontificate crowd will be against you, whatever you do.",no,Progressive
324,James Carville,"Drag a hundred-dollar bill through a trailer park, you never know what you'll find.",no,Progressive
325,James Carville,Elections are about fucking your enemies. Winning is about fucking your friends.,no,Progressive
326,James Carville,"At the beginning of the Clinton administration in the early 1990s, adviser James Carville was stunned at the power the bond market had over the government. If he came back, Carville said: I used to think if there was reincarnation, I wanted to come back as the president or the pope or a .400 baseball hitter. But now I want to come back as the bond market. You can intimidate everybody.",no,Progressive
327,James Carville,"When your opponent is drowning, throw the son of a bitch an anvil.",no,Progressive
332,Tony Judt,"Some people, myself included, advocated foreign intervention in Bosnia and Kosovo while opposing our adventure in Iraq. Sam Moyn might find this inconsistent, but (on this occasion at least) it is the world that is inconsistent, not us. During the Balkan wars individuals’ rights were under ascertainable threat in real time. Outside intervention could make a difference, and it did. This was not the case in Iraq. We should always be suspicious of the invocation of universal “rights” as a cover for sectional interests. But it doesn’t follow from this that talk of rights is “really” always about something else. Sometimes it is, and sometimes it isn’t. How, then, should we adjust our response? Well, there is a serviceable Keynesian answer to that: “When the facts change, I change my mind. What do you do?”",no,Progressive
333,Tony Judt,"My concern tonight is the following: Why is it that here in the United States we have such difficulty even imagining a different sort of society from the one whose dysfunctions and inequalities trouble us so? We appear to have lost the capacity to question the present, much less offer alternatives to it. Why is it so beyond us to conceive of a different set of arrangements to our common advantage?",no,Progressive
334,Tony Judt,"What, then, is to be done? We have to begin with the state: as the incarnation of collective interests, collective purposes, and collective goods. If we cannot learn to “think the state” once again, we shall not get very far. But what precisely should the state do? Minimally, it should not duplicate unnecessarily: as Keynes wrote, “The important thing for Government is not to do things which individuals are doing already, and to do them a little better or a little worse; but to do those things which at present are not done at all.” And we know from the bitter experience of the past century that there are some things that states should most certainly not be doing.",no,Progressive
335,Tony Judt,"We don’t live in a world of fixed historical laws that says the—as you describe it—liberal state was born at a particular time, lived and died, and that’s what we’re stuck with. But there are reasons why some things are much harder to retain, to invent, to reinvent than others.",no,Progressive
336,Tony Judt,"﻿ What’s missing from public conversation and public policy conversation is precisely a sort of moral underpinning, a sense of the moral purposes that bind people together in functional societies. And part of the attraction of someone who otherwise didn’t appeal to me in the least—like, say, Pope John Paul II—was how he managed to connect with young people. Whether it was in Eastern Europe or Latin America or wherever, his was the sense of an absolutely, unambiguously, morally noncompromising view about what is right and what is wrong. It seems to me that we need to reintroduce some of that. We need to reintroduce confidently and unashamedly that kind of language into the public realm. And not expel it, so to speak, into church for Sunday. It’s not only on Sunday that some things are right and some things are wrong.",no,Progressive
337,Tony Judt,One of the very few things that I know I believe strongly is that we must learn how to make a better world out of usable pasts rather than dreaming of infinite futures. It’s a very late-Enlightenment view that says that the only way to make a better future is to believe that the future will be better. Smarter people than me used to believe very differently and I think it is time to listen to them once again.,no,Progressive
338,Tony Judt,"Where does that leave me? Trying, as usual, to square general truths with particular circumstances. That’s the difference between pure ethics and political theory; but it isn’t resolved by simply abandoning the tension and sliding to one end of the pole.",no,Progressive
339,Tony Judt,"God knows I can think of enough things that I did wrong both personally and as part of my cohort. But I never abandoned what I thought of as the benefits of the postwar consensus in favour of sectional advantage. Actually, I was always a bit awkward in this as other respects. As you know, I was against root-and-branch school comprehensivization on the grounds that the postwar arrangements combining meritocracy with opportunity, while imperfect and logically indefensible, were better than the radical schemes on offer – which have trashed much of the pedagogical gains of the early postwar decades.",no,Progressive
340,Tony Judt,"I hate publicity, celebrity, fame, and notoriety, all of which are associated with controversy in its public form. But, in fairness, all my life I've been rather upfront with my opinions and never hidden them on grounds of conformity or (I fear) politesse. However, until the wretched Polish consulate affair, I don't think I was ever controversial—I was certainly not known outside of the hermetic little world of the academy, and my contrarian scholarly writings aroused no great fuss.",no,Progressive
341,Tony Judt,"I am, I discover in late middle age, a work in progress.",no,Progressive
342,Tony Judt,"In practice, the writer or scholar who aspires to that public position which defines intellectuals and distinguishes them from mere scribblers has always had to choose between being the apologist for rulers or an advisor to the people; the tragedy of the twentieth century is that these two functions have ceased to exist independently of one another, and intellectuals like Sartre who thought they were fulfilling one role were inevitably drawn to play both. If their successors, in France or elsewhere, are truly to put this past behind them, it will not be enough to recognize past mistakes. It will also be necessary to accept that entailed in the very meaning for modern society of the term intellectual are a number of roles that writers and scholars today may no longer wish to fulfill; indeed, a refusal to occupy the post of the (engaged) intellectual may be the most positive of the steps modern thinkers can take in any serious effort to come to terms with their own responsibility for our common recent past.",no,Progressive
344,Tony Judt,"From the end of World War I until the middle of the middle of the 1970s, French public life was shaped and misshaped by three overlapping and intersecting forms of collective and individual irresponsibility. The first of these was political. Reading the history of interwar France, one is struck again and again by the incompetence, the insouciance and the culpable negligence of the men who governed the country and represented its citizens. This is not a political observation, in the partisan sense, but rather a cultural one.",no,Progressive
345,Tony Judt,"If the era of political irresponsibility in France lasted from 1918 to 1958, the age of moral irresponsibility may be said to have begun in the mid-thirties and endured for the best part of four decades.",no,Progressive
346,Tony Judt,"This book is about three Frenchmen who lived and wrote against the grain of these three ages of irresponsibility. They were very different men and would have been surprised to think of themselves as a group, yet they have something rather distinctive in common. All three played an important role in the France of their lifetime but lived at a slightly awkward tangent to their contemporaries. For much of his adult life each was an object of dislike, suspicion, contempt, or hatred for many of his peers and contemporaries; only at the end of their long lives were Léon Blum and Raymond Aron, for quite different reasons, able to relax into the comfort of near-universal admiration, respect, and, in some quarters, adulation. Camus, who had experienced all three by the age of thirty-five, died twelve years later an insecure and much-maligned figure; it would be thirty years before his reputation would recover.",no,Progressive
347,Tony Judt,"Europe is the smallest continent. It is not really even a continent—just a subcontinental annexe to Asia. The whole of Europe (excluding Russia and Turkey) comprises just five and a half million square kilometers: less than two thirds the area of Brazil, not much more than half the size of China or the US. It is dwarfed by Russia, which covers seventeen million square kilometers. But in the intensity of its internal differences and contrasts, Europe is unique.",no,Progressive
348,Tony Judt,"Europe is not re-entering its troubled wartime past—on the contrary, it is leaving it. Germany today, like the rest of Europe, is more conscious of its twentieth-century history than at any time in the past fifty years. But this does not mean that it is being drawn back into it. For that history never went away.",no,Progressive
349,Tony Judt,"Sixty years after Hitler's death, his war and its consequences are entering history. Postwar in Europe lasted a very long time, but it is finally coming to a close.",no,Progressive
351,Tony Judt,"We have entered an age of insecurity—economic insecurity, physical insecurity, political insecurity. The fact that we are largely unaware of this is small comfort: few in 1914 predicted the utter collapse of their world and the economic and political catastrophes that followed. Insecurity breeds fear. And fear—fear of change, fear of decline, fear of strangers and an unfamiliar  world—is corroding the trust and interdependence on which civil societies rest.",no,Progressive
352,Tony Judt,"All change is disruptive. We have seen that the specter of terrorism is enough to cast stable democracies into turmoil. Climate change will have even more dramatic consequences. Men and women will be thrown back upon the resources of the state. They will look to their political leaders and representatives to protect them: open societies will once again be urged to close in upon themselves, sacrificing freedom for ‘security’. The choice will no longer be between the state and the market, but between two sorts of state. It is thus incumbent upon us to re-conceive the role of government. If we do not, others will.",no,Progressive
353,Tony Judt,Inequality is corrosive. It rots societies from within. The impact of material differences takes a while to show up: but in due course competition for status and goods increases; people feel a growing sense of superiority (or inferiority) based on their possessions; prejudice towards those on the lower ranks of the social ladder hardens; crime spikes and the pathologies of social disadvantage become ever more marked. The legacy of unregulated wealth creation is bitter indeed.,no,Progressive
354,Tony Judt,"The ‘false precision’ of which Maynard Keynes accused his economist critics is with us still. Worse: we have smuggled in a misleadingly ‘ethical’ vocabulary to bolster our economic arguments, furnishing us with a self-satisfied gloss upon crassly utilitarian calculations. When imposing welfare cuts on the poor, for example, legislators in the UK and US alike have taken a singular pride in the ‘hard choices’ they have had to make.",no,Progressive
355,Tony Judt,"The past was neither as good nor as bad as we suppose: it was just different. If we tell ourselves nostalgic stories, we shall never engage the problems that face us in the present—and the same is true if we fondly suppose that our own world is better in every way. The past really is another country: we cannot go back. However, there is something worse than idealizing the past—or presenting it to ourselves and our children as a chamber of horrors: forgetting it.",no,Progressive
356,Tony Judt,"What did trust, cooperation, progressive taxation and the interventionist state bequeath to western societies in the decades following 1945? The short answer is, in varying degrees, security, prosperity, social services and greater equality. We have grown accustomed in recent years to the assertion that the price paid for these benefits—in economic inefficiency, insufficient innovation, stifled entrepreneurship, public debt and a loss of private initiative—was too high. Most of these criticisms are demonstrably false.",no,Progressive
357,Tony Judt,"We no longer have political movements. While thousands of us may come together for a rally or march, we are bound together on such occasions by a single shared interest. Any effort to convert such interests into collective goals is usually undermined by the fragmented individualism of our concerns. Laudable goals—fighting climate change, opposing war, advocating public healthcare or penalizing bankers—are united by nothing more than the expression of emotion. In our political as in our economic lives, we have become consumers: choosing from a broad gamut of competing objectives, we find it hard to imagine ways or reasons to combine these into a coherent whole. We must do better than this.",no,Progressive
358,Tony Judt,"Unfortunately, pragmatism is not always good politics. The greatest asset of mid-20th century social democracy—its willingness to compromise its own core beliefs in the name of balance, tolerance, fairness and freedom—now looks more like weakness: a loss of nerve in the face of changed circumstances. We find it hard to look past those compromises to recall the qualities that informed progressive thought in the first place: what the early 20th century syndicalist Edouard Berth termed “a revolt of the spirit against . . . a world in which man was threatened by a monstrous moral and metaphysical materialism”.",no,Progressive
359,Tony Judt,"We face today two practical dilemmas. The first can be succinctly described as the return of the ‘social question’. For Victorian reformers—or American activists of the pre-1914 age of reform—the challenge posed by the social question of their time was straightforward: how was a liberal society to respond to the poverty, overcrowding, dirt, malnutrition and ill health of the new industrial cities? How were the working masses to be brought into the community—as voters, as citizens, as participants—without upheaval, protest and even revolution? What should be done to alleviate the suffering and injustices to which the urban working masses were now exposed and how was the ruling elite of the day to be brought to see the need for change?The history of the 20th century West is in large measure the history of efforts to answer these questions. The responses proved spectacularly successful: not only was revolution avoided but the industrial proletariat was integrated to a remarkable degree. Only in countries where any liberal reform was prevented by authoritarian rulers did the social question rephrase itself as a political challenge, typically ending in violent confrontation. In the middle of the 19th century, sharp-eyed observers like Karl Marx had taken it for granted that the only way the inequities of industrial capitalism could be overcome was by revolution. The idea that they could be dissolved peacefully into New Deals, Great Societies and welfare states simply never would have occurred to him.",no,Progressive
360,Tony Judt,"Political skepticism is the source of so many of our dilemmas. Even if free markets worked as advertised, it would be hard to claim that they constituted a sufficient basis for the well-lived life. So what precisely is it that we find lacking in unrestrained financial capitalism, or ‘commercial society’ as the 18th century had it? What do we find instinctively amiss in our present arrangements and what can we do about them? What is it that offends our sense of propriety when faced with unfettered lobbying by the wealthy at the expense of everyone else? What have we lost?We are all children of the Greeks. We intuitively grasp the need for a sense of moral direction: it is not necessary to be familiar with Socrates to feel that the unexamined life is not worth much. Natural Aristotelians, we assume that a just society is one in which justice is habitually practiced; a good society one in which people behave well. But in order for such an implicitly circular account to convince, we need to agree on the meaning of ‘just’ or ‘well’.",no,Progressive
361,Tony Judt,"The case for reviving the state does not rest uniquely upon its contributions to modern society as a collective project; there is a more urgent consideration. We have entered an age of fear. Insecurity is once again an active ingredient of political life in Western democracies. Insecurity born of terrorism, of course; but also, and more insidiously, fear of the uncontrollable speed of change, fear of the loss of employment, fear of losing ground to others in an increasingly unequal distribution of resources, fear of losing control of the circumstances and routines of our daily life. And, perhaps above all, fear that it is not just we who can no longer shape our lives but that those in authority have also lost control, to forces beyond their reach.",no,Progressive
362,Tony Judt,"It would seem to follow that the ‘invisible hand’ is not much help when it comes to practical legislation. There are too many areas of life where we cannot be relied upon to advance our collective interests merely by doing what we think is best for each of us. Today, when the market and the free play of private interests so obviously do not come together to collective advantage, we need to know when to intervene.",no,Progressive
363,Tony Judt,"Even in Scandinavia, where social democratic institutions were far more culturally ingrained, membership of the EU—or even just participation in the World Trade Organization and other international agencies—appeared to constrain locally-initiated legislation. In short, social democracy seemed doomed by that same internationalization which its early theorists had so enthusiastically adumbrated as the future of capitalism.From this perspective, social democracy—like liberalism—was a byproduct of the rise of the European nation-state: a political idea keyed to the social challenges of industrialization in developed societies. Not only was there no ‘socialism’ in America, but social democracy as a working compromise between radical goals and liberal traditions lacked widespread support in any other continent. There was no shortage of enthusiasm for revolutionary socialism in much of the non-Western world, but the distinctively European compromise did not export well.",no,Progressive
364,Tony Judt,"In writing this book, I hope I have offered some guidance to those—the young especially—trying to articulate their objections to our way of life. However, this is not enough. As citizens of a free society, we have a duty to look critically at our world. But if we think we know what is wrong, we must act upon that knowledge. Philosophers, it was famously observed, have hitherto only interpreted the world in various ways; the point is to change it.",no,Progressive
365,Jane Jacobs,"I would spend a nickel on the subway and go arbitrarily to some other stop and look around there. So I was roaming the city in the afternoons and applying for jobs in the morning. And one day I found myself in a neighborhood I just liked so much…it was one of those times I had put a nickel in and just invested something. And where did I get out? I just liked the sound of the name: Christopher Street — so I got out at Christopher Street, and I was enchanted with this neighborhood, and walked around it all afternoon and then I rushed back to Brooklyn. And I said, ""Betty I found out where we have to live.""",no,Progressive
366,Jane Jacobs,I did have an inkling that I was going to be a writer. That was my intention.,no,Progressive
367,Jane Jacobs,"I was brought up to believe that there is no virtue in conforming meekly to the dominant opinion of the moment. I was encouraged to believe that simple conformity results in stagnation for a society, and that American progress has been largely owing to the opportunity for experimentation, the leeway given initiative, and to a gusto and a freedom for chewing over odd ideas.",no,Progressive
368,Jane Jacobs,"I was taught that the American's right to be a free individual, not at the mercy of the state, was hard-won and that its price was eternal vigilance, that I too would have to be vigilant. I was made to feel that it would be a disgrace to me, as an individual, if I should not value or should give up rights that were dearly bought. I am grateful for that upbringing.",no,Progressive
369,Jane Jacobs,"We must demonstrate that it is possible to overcome poverty, misery and decay by democratic means, and we must ourselves believe, and must show others, that our American tradition of the dignity and liberty of the individual is not a luxury for easy times but is the basic source of the strength and security of a successful society.",no,Progressive
370,Jane Jacobs,"The other threat to the security of our tradition, I believe, lies at home. It is the current fear of radical ideas and of people who propound them. I do not agree with the extremists of either the left or the right, but I think they should be allowed to speak and to publish, both because they themselves have, and ought to have, rights, and once their rights are gone, the rights of the rest of us are hardly safe. Extremists typically want to squash not only those who disagree with them diametrically, but those who disagree with them at all. It seems to me that in every country where extremists of the left have gotten sufficiently in the saddle to squash the extremists of the right, they have ridden on to squash the center or terrorize it also. And the same goes for extremists of the right. I do not want that to happen in our country.",no,Progressive
371,Jane Jacobs,"Great cities are not like towns, only larger. They are not like suburbs, only denser. They differ from towns and suburbs in basic ways, and one of them is that cities are, by definition, full of strangers.",no,Progressive
372,Jane Jacobs,"It may be that we have become so feckless as a people that we no longer care how things do work, but only what kind of quick, easy outer impression they give. If so, there is little hope for our cities or probably for much else in our society. But I do not think this is so.",no,Progressive
373,Jane Jacobs,A region is an area safely larger than the last one to whose problems we found no solution.,no,Progressive
374,Jane Jacobs,"As for really new ideas of any kind—no matter how ultimately profitable or otherwise successful some of them might prove to be—there is no leeway for such chancy trial, error and experimentation in the high-overhead economy of new construction. Old ideas can sometimes use new buildings. New ideas must use old buildings.",no,Progressive
375,Jane Jacobs,"This is both a gloomy and a hopeful book.  The subject itself is gloomy. A Dark Age is a culture's dead end. We in North America and Western Europe, enjoying the many benefits of the culture conventionally known as the West, customarily think of a Dark Age as happening once, long ago, following the collapse of the Western Roman Empire. But in North America we live in a graveyard of lost aboriginal cultures, many of which were decisively finished off by mass amnesia in which even the memory of what was lost was also lost. Throughout the world Dark Ages have scrawled finis to successions of cultures receding far into the past.",no,Progressive
376,Jane Jacobs,The salient mystery of Dark Ages sets the stage for mass amnesia. People living in vigorous cultures typically treasure those cultures and resist any threat to them. How and why can a people so totally discard a formerly vital culture that it becomes vitally lost?,no,Progressive
377,Jane Jacobs,"Writing, printing, and the Internet give a false sense of security about the permanence of culture.",no,Progressive
378,Jane Jacobs,"While politicians, clergy, creators of advertisements, and other worthies assert stoutly that the family is the foundation of society, the nuclear family, as an institution, is currently in grave trouble.",no,Progressive
379,Jane Jacobs,"Credentialing, not education, has become the primary business of North American universities.",no,Progressive
381,Jane Jacobs,One wonders at the docility of the students who evidently must be satisfied enough with the credentials to be uncaring about the lack of education.,no,Progressive
382,Jane Jacobs,Subsidiarity is the principle that government works best — most responsibly and responsively — when it is closest to the people it serves and the needs it addresses. Fiscal accountability is the principle that institutions collecting and disbursing taxes work most responsibly when they are transparent to those providing the money.,no,Progressive
384,Jane Jacobs,"Advanced cultures are usually sophisticated enough, or have been sophisticated enough at some point in their pasts, to realize that foxes shouldn't be relied on to guard henhouses.",no,Progressive
385,Jane Jacobs,"In wretched outcomes, the devil is in the details.",no,Progressive
386,Jane Jacobs,Redundancy is expensive but indispensable.,no,Progressive
387,Jane Jacobs,"Beneficent spirals, operating by benign feedback, mean that everything needful is not required at once: each individual improvement is beneficial for the whole",no,Progressive
